hpi_comp15,hpi_prev_year,residential_property_transactions,private_enterprise_housing_starts,private_enterprise_housing_comp,housing_stock,net_additions_housing_stock,turnover_rate,year,quarter,labour_income,emp_comp,mixed_income,emp_social_cont,nonlabour_inc,net_tax_benefits,disposable_income,living_wage
146.8238489855013,2.014519548124971,281.909832,35520.900319600165,34638.06644416091,31145.1713,56.3721837,0.9051477973408996,2026,2,NA,NA,NA,NA,NA,NA,NA,11.746598171065957
147.92502785289255,2.5233201443749964,289.433323,35600.016659732166,35432.32573274375,31202.8362,57.6648116,0.9275865858629864,2026,3,NA,NA,NA,NA,NA,NA,NA,11.746598171065957
149.13801308128623,2.849762556774982,297.159948,35983.71011927223,35967.030617856486,31261.3712,58.5350242,0.950565943185499,2026,4,NA,NA,NA,NA,NA,NA,NA,11.746598171065957
150.4056861924772,3.15662410592501,305.095192,36332.048501614336,36224.52165873735,31320.3253,58.9540814,0.974112462363218,2027,1,NA,NA,NA,NA,NA,NA,NA,12.042665958013313
151.72173594666137,3.3358933136562463,313.042048,36724.110350326075,36706.48864751957,31380.0637,59.738465,0.9975825766089826,2027,2,NA,NA,NA,NA,NA,NA,NA,12.042665958013313
153.0720593965866,3.479486614538718,321.41158,37200.98258959904,36900.960668600645,31440.1187,60.0549611,1.022297603475651,2027,3,NA,NA,NA,NA,NA,NA,NA,12.042665958013313
154.4497079311559,3.5615968994937353,328.415328,37687.88028831276,37127.67070577575,31500.5426,60.4239234,1.0425703841685572,2027,4,NA,NA,NA,NA,NA,NA,NA,12.042665958013313
155.85520027332944,3.623210145046252,335.573159,38108.58054127336,37369.12287746467,31561.3595,60.8168779,1.0632405077480898,2028,1,NA,NA,NA,NA,NA,NA,NA,12.38000221060788
157.2890681158441,3.6694361123972064,342.500572,38588.97573742395,37644.77867121627,31622.625,61.2654976,1.0830870998217257,2028,2,NA,NA,NA,NA,NA,NA,NA,12.38000221060788
158.73612754250988,3.700262587601655,348.951006,39105.43533620313,38028.28809844424,31684.5146,61.8896452,1.1013298149121715,2028,3,NA,NA,NA,NA,NA,NA,NA,12.38000221060788
160.19649991590097,3.7208176446061225,355.523999,39652.500050829985,38466.46543300311,31747.1174,62.6027627,1.119862299687089,2028,4,NA,NA,NA,NA,NA,NA,NA,12.38000221060788
161.67030771512728,3.7310961915929974,359.472223,40136.13008218318,38925.06417444783,31810.4665,63.3491154,1.13004385836341,2029,1,NA,NA,NA,NA,NA,NA,NA,NA
