id,weighting,tenure_type,region,gross_income,length_residence,weekly_rent,weekly_mortgage,freehold_leasehold
20220022523,784.4517240135759,private rented,South East,26359.8,3-4 years,190.3846153846154,NA,NA
20220022524,3584.147676977243,private rented,London,37404.64,less than 1 year,240,NA,NA
20220022526,536.0449145417815,owner occupied,East Midlands,65150,3-4 years,NA,230.76923076923077,freehold
20220022532,1088.8249411513564,private rented,East,24312.5,two years,380.7692307692308,NA,NA
20220022533,3115.0400852792927,housing association,South East,20936,one year,99.25,NA,NA
20220022537,1770.502647034206,owner occupied,South West,33985,5-9 years,NA,NA,freehold
20220022541,1690.2401526428853,owner occupied,East,61935.8,3-4 years,NA,126.92307692307692,freehold
20220022543,1405.483037487736,owner occupied,East Midlands,28615,30+ years,NA,NA,freehold
20220022547,1812.3693782031687,owner occupied,South West,57429.276152,30+ years,NA,NA,freehold
20220022550,522.1519291931013,local authority,North West,14019,5-9 years,78.46153846153847,NA,NA
20220022553,2391.585511489799,private rented,London,27388.92,5-9 years,175.3846153846154,NA,NA
20220022556,3388.2964175459892,owner occupied,North East,27865,one year,NA,NA,freehold
20220022558,8365.373841941408,owner occupied,South East,21592.5,less than 1 year,NA,55.15384615384615,freehold
20220022560,15029.37111516508,private rented,North West,4800,3-4 years,73.84615384615384,NA,NA
20220022565,1792.3594795356669,owner occupied,Yorkshire and the Humber,69695.22,20-29 years,NA,103.84615384615384,freehold
20220022566,1654.8805707593206,owner occupied,North West,59060,5-9 years,NA,369.2307692307692,freehold
20220022567,2129.0365605948036,owner occupied,South West,46180.5,20-29 years,NA,NA,freehold
20220022569,3561.0061911768703,owner occupied,North West,43957.5,two years,NA,NA,freehold
20220022574,1330.32139728223,owner occupied,North East,57575,3-4 years,NA,115.3846153846154,freehold
20220022575,1183.698355691415,owner occupied,North West,25438,10-19 years,NA,NA,freehold
20220022583,4083.488645205157,owner occupied,East,20843.55,5-9 years,28.384615384615383,84.92307692307692,leasehold
20220022585,1728.231524263824,owner occupied,London,29414,30+ years,NA,NA,freehold
20220022587,6401.473570578538,owner occupied,London,100000,two years,NA,640.7227845805196,freehold
20220022588,3461.3317978649266,private rented,South West,9917.5,two years,92.3076923076923,NA,NA
20220022590,856.9385224421723,private rented,East,8840,less than 1 year,138.46153846153845,NA,NA
20220022597,2095.6250801252313,owner occupied,East,28806.25,30+ years,NA,NA,freehold
20220022598,1662.0642444947412,owner occupied,London,29231,5-9 years,NA,1077.7423473757658,freehold
20220022600,2879.253341122449,owner occupied,London,30407.360128,20-29 years,NA,720.2364735893989,leasehold
20220022607,3647.896190045631,owner occupied,South East,11598.75,3-4 years,NA,NA,leasehold
20220022608,2380.444702395809,owner occupied,North West,72708,30+ years,NA,NA,freehold
20220022610,2357.225203111715,housing association,East,7928.959999999999,10-19 years,100,NA,NA
20220022618,2147.044579511388,private rented,South West,45305,less than 1 year,346.15384615384613,NA,NA
20220022621,3656.116912273049,owner occupied,South West,76400,5-9 years,NA,71.53846153846153,freehold
20220022625,924.354345074352,private rented,London,44501,one year,346.15384615384613,NA,NA
20220022630,648.1971411900716,owner occupied,London,78897.2,two years,NA,346.15384615384613,leasehold
20220022631,2329.284988752496,owner occupied,East Midlands,24939,20-29 years,NA,NA,freehold
20220022633,4068.274120568095,housing association,Yorkshire and the Humber,7692.12,less than 1 year,80,NA,NA
20220022634,1862.5486475075056,owner occupied,Yorkshire and the Humber,38955,20-29 years,NA,NA,freehold
20220022635,180.13676081319525,housing association,East,8756.72,two years,123.46153846153848,NA,NA
20220022636,2443.8859937073757,owner occupied,East Midlands,100000,10-19 years,NA,369.2307692307692,freehold
20220022638,1297.881380252222,local authority,North West,21824.679999999997,3-4 years,82.38461538461539,NA,NA
20220022640,1339.5544482988007,private rented,South West,8400.6,less than 1 year,161.53846153846155,NA,NA
20220022644,2920.0254174935512,private rented,East Midlands,35100,one year,173.07692307692307,NA,NA
20220022649,3205.5784696586643,owner occupied,East,5327.5,30+ years,NA,NA,freehold
20220022650,1793.4080628242089,owner occupied,South West,25728.3575,20-29 years,NA,83.62972143246378,freehold
20220022652,2690.0522631482095,owner occupied,East,32618.915202000004,20-29 years,NA,NA,freehold
20220022655,5194.163762691904,owner occupied,Yorkshire and the Humber,80850,3-4 years,NA,46.15384615384615,freehold
20220022662,2018.943784844377,owner occupied,North West,67027.8,two years,NA,150,freehold
20220022664,1475.352277606422,private rented,South East,57200,less than 1 year,196.15384615384616,NA,NA
20220022668,922.6395842797916,local authority,North East,31209.2,20-29 years,100,NA,NA
20220022670,1883.21230895067,owner occupied,South West,31130,10-19 years,NA,NA,freehold
20220022675,3708.268099819016,owner occupied,South East,73369.24,5-9 years,NA,230.76923076923077,freehold
20220022680,1379.310518653678,private rented,North West,24265.92,one year,0,NA,NA
20220022685,3917.2638813157455,private rented,London,45822.9,less than 1 year,380.7692307692308,NA,NA
20220022688,3074.5646598148123,owner occupied,West Midlands,44245.5,30+ years,NA,NA,freehold
20220022695,1879.2944417583208,housing association,Yorkshire and the Humber,15637.68,less than 1 year,106,NA,NA
20220022697,2987.59409667515,owner occupied,London,100000,10-19 years,NA,NA,leasehold
20220022698,1935.5207908029888,owner occupied,West Midlands,78243.75,two years,NA,262.38461538461536,freehold
20220022700,4949.460141125163,owner occupied,South West,52902.8,10-19 years,NA,139.15384615384616,freehold
20220022701,1815.6091049581228,owner occupied,London,22140,30+ years,NA,68.4687777809645,leasehold
20220022702,2970.0170269309538,owner occupied,North West,28872.5,10-19 years,NA,NA,freehold
20220022705,1643.4359491434238,owner occupied,North West,40792.871,30+ years,NA,NA,freehold
20220022710,2853.0829729357793,owner occupied,North East,38230,30+ years,NA,NA,freehold
20220022712,858.015525222393,private rented,East Midlands,35381.25,5-9 years,253.84615384615384,NA,NA
20220022713,1093.5549643217332,housing association,Yorkshire and the Humber,28113.8,5-9 years,110,NA,NA
20220022716,10302.359911960286,housing association,London,23019.554328,10-19 years,115.3846153846154,NA,NA
20220022717,4517.159565492543,private rented,Yorkshire and the Humber,5732.5,less than 1 year,199,NA,NA
20220022718,6394.974798642335,private rented,London,79750,one year,276.9230769230769,NA,NA
20220022722,2687.788840136026,owner occupied,South West,34383.42999999999,5-9 years,NA,NA,freehold
20220022726,1821.430091040306,owner occupied,North West,59052,10-19 years,NA,NA,freehold
20220022729,1343.427699448069,housing association,Yorkshire and the Humber,4420,3-4 years,111,NA,NA
20220022733,2372.2480463129896,owner occupied,East Midlands,20842,30+ years,NA,NA,freehold
20220022735,2030.568896853784,owner occupied,East,100000,10-19 years,NA,NA,freehold
20220022736,3091.4600603493573,private rented,South West,27581.25,3-4 years,168.46153846153845,NA,NA
20220022739,950.918631786038,housing association,North West,29644,10-19 years,100,NA,NA
20220022740,1412.7052578610192,owner occupied,South West,89355,one year,NA,234,freehold
20220022742,767.2780820822982,owner occupied,South East,14056,30+ years,NA,NA,freehold
20220022744,812.8684097766694,private rented,North West,18330,one year,83.07692307692308,NA,NA
20220022745,768.203744678015,owner occupied,London,25351.983,10-19 years,NA,300,freehold
20220022746,1612.420509833425,local authority,West Midlands,51333.22,less than 1 year,86.75,NA,NA
20220022747,1335.0349830451985,local authority,East,9776,10-19 years,98,NA,NA
20220022756,1154.4468995253078,local authority,South West,46051.6,10-19 years,110,NA,NA
20220022759,2907.4457843720684,owner occupied,South West,39585,20-29 years,NA,NA,freehold
20220022765,418.019711989379,owner occupied,North East,100000,two years,NA,184.6153846153846,freehold
20220022766,987.7618707001558,housing association,East,23407.8,3-4 years,100,NA,NA
20220022767,1606.0224043992082,owner occupied,South East,56291,10-19 years,NA,NA,freehold
20220022768,4241.869263254116,owner occupied,North West,11223.88,less than 1 year,NA,NA,freehold
20220022784,3401.9483658798868,owner occupied,Yorkshire and the Humber,35627.8,5-9 years,NA,NA,freehold
20220022786,2767.6178434229014,owner occupied,South East,43892.5,10-19 years,NA,NA,freehold
20220022791,1386.5162651282944,owner occupied,North East,14422.5,20-29 years,NA,NA,freehold
20220022794,2053.023517154589,owner occupied,West Midlands,100000,10-19 years,NA,92.3076923076923,freehold
20220022802,661.3155094085533,local authority,London,24665,less than 1 year,108,NA,NA
20220022809,1861.53420710441,local authority,East,100000,10-19 years,119,NA,NA
20220022812,3895.0644399385706,owner occupied,East,76874.8,5-9 years,NA,84.08978000088152,freehold
20220022813,339.7268581395247,owner occupied,East,62775,one year,NA,276.9230769230769,freehold
20220022815,2508.542834324957,owner occupied,South East,74481.018744,5-9 years,NA,640.973578538285,leasehold
20220022825,1756.9119246172895,owner occupied,South West,9590,5-9 years,NA,NA,freehold
20220022827,433.45503265633704,owner occupied,Yorkshire and the Humber,27318.75,two years,36.92307692307692,96.92307692307692,leasehold
20220022833,4376.926781558408,housing association,Yorkshire and the Humber,32883,10-19 years,100.6153846153846,NA,NA
20220022835,4074.865512019649,owner occupied,West Midlands,44372.5,5-9 years,NA,115.3846153846154,leasehold
20220022837,1510.2462622096514,owner occupied,Yorkshire and the Humber,25438.4,20-29 years,NA,NA,freehold
20220022839,4732.951353276756,owner occupied,East,11550,3-4 years,NA,NA,leasehold
20220022844,2563.999488580477,owner occupied,South East,72721,20-29 years,NA,204.88437450454936,freehold
20220022847,910.0224725395892,local authority,Yorkshire and the Humber,30889.8,10-19 years,84,NA,NA
20220022850,7741.433877415455,owner occupied,North West,33925.1504,20-29 years,NA,123.6923076923077,freehold
20220022851,584.0336700135254,owner occupied,Yorkshire and the Humber,40650,5-9 years,NA,87.6923076923077,freehold
20220022859,840.1312622337729,owner occupied,West Midlands,12275,30+ years,NA,NA,freehold
20220022865,2377.6173598689043,owner occupied,South East,37347.5,two years,NA,NA,freehold
20220022870,2224.4705189055726,owner occupied,North West,23975,30+ years,NA,NA,freehold
20220022871,930.2450143113368,housing association,North West,16485.04,less than 1 year,108.72781065088758,NA,NA
20220022873,2329.913839959137,owner occupied,West Midlands,75831.8,3-4 years,NA,190.3846153846154,freehold
20220022875,1959.4628782276295,owner occupied,East Midlands,24850,two years,NA,82.15384615384616,freehold
20220022877,1975.7809245761212,owner occupied,London,98966.2052,5-9 years,NA,265.38461538461536,freehold
20220022878,6946.39932270785,local authority,London,24419,5-9 years,121.15384615384616,NA,NA
20220022880,3624.9220237677314,owner occupied,East Midlands,24497.5,5-9 years,NA,NA,freehold
20220022881,2488.207040460018,owner occupied,North West,62194.0028,20-29 years,NA,NA,leasehold
20220022882,4734.810660863591,owner occupied,East Midlands,10817.5,5-9 years,NA,NA,freehold
20220022885,1190.3690323121152,owner occupied,West Midlands,41474.8,5-9 years,NA,77.07692307692308,freehold
20220022886,1911.0608138516925,local authority,West Midlands,11785.8,two years,79,NA,NA
20220022889,1704.1877940241548,local authority,West Midlands,4938.12,less than 1 year,73,NA,NA
20220022903,1210.706648578179,owner occupied,West Midlands,9209,3-4 years,NA,NA,freehold
20220022907,1101.6315011824347,housing association,London,36400,30+ years,113,NA,NA
20220022915,2067.6951977113285,owner occupied,South East,71513.95,3-4 years,NA,207.69230769230768,freehold
20220022917,3290.323986859322,owner occupied,North West,95537.5,10-19 years,NA,NA,leasehold
20220022918,2720.4400613040434,owner occupied,North East,70725,30+ years,NA,NA,freehold
20220022920,5428.480502875087,owner occupied,North West,100000,3-4 years,NA,207.69230769230768,freehold
20220022926,3765.2783075697657,owner occupied,East,21115,20-29 years,NA,NA,freehold
20220022927,3793.5191453479792,private rented,London,53172.5,less than 1 year,288.46153846153845,NA,NA
20220022928,1229.3251645959451,private rented,London,100000,3-4 years,96.15384615384616,NA,NA
20220022933,13194.933547912033,owner occupied,East Midlands,24912.5,one year,NA,NA,freehold
20220022937,305.94309960262206,owner occupied,North West,37447.8,two years,NA,126.92307692307692,freehold
20220022938,1893.0347258066888,private rented,London,44575,less than 1 year,369.2307692307692,NA,NA
20220022939,2632.809597313072,owner occupied,East,30264.6,less than 1 year,NA,211.84615384615384,freehold
20220022940,1056.1861838675716,owner occupied,Yorkshire and the Humber,49713.8,5-9 years,NA,103.15384615384616,freehold
20220022947,1248.5629997301503,owner occupied,London,100000,30+ years,NA,NA,freehold
20220022956,452.9864445673404,local authority,East,16138.75,two years,104,NA,NA
20220022957,2317.2286490738143,owner occupied,South East,100000,10-19 years,NA,NA,freehold
20220022958,1998.978231738582,owner occupied,North West,17235,30+ years,NA,NA,freehold
20220022959,445.4557415013281,owner occupied,East,100000,one year,NA,115.3846153846154,leasehold
20220022962,3694.6642723282303,owner occupied,Yorkshire and the Humber,74144.3364,30+ years,NA,129.23076923076923,freehold
20220022966,1293.251391423218,owner occupied,East,19045,20-29 years,NA,NA,freehold
20220022972,841.161752490202,owner occupied,London,30475,30+ years,NA,NA,leasehold
20220022974,8971.825917647677,owner occupied,London,65812.5,5-9 years,NA,NA,freehold
20220022976,2131.029537336514,housing association,East,17938.12,5-9 years,137.5739644970414,NA,NA
20220022978,1858.5976936958612,owner occupied,North East,23174,30+ years,NA,NA,freehold
20220022980,1205.6309280384244,local authority,Yorkshire and the Humber,20000.04,10-19 years,96.25,NA,NA
20220022984,2359.0865872396967,owner occupied,East,44701.25,20-29 years,NA,NA,freehold
20220022986,1452.4730349665558,owner occupied,South East,100000,10-19 years,NA,415.38461538461536,freehold
20220022989,5987.7187049724735,owner occupied,East Midlands,51930,5-9 years,NA,NA,freehold
20220022991,1834.1754266550404,owner occupied,South West,24398.5,one year,NA,NA,freehold
20220022993,2613.5540298348137,private rented,London,83622.9,3-4 years,369.2307692307692,NA,NA
20220022995,1229.495847501582,local authority,East Midlands,11430,10-19 years,61.76035502958579,NA,NA
20220022999,399.3582293925792,housing association,North West,13960,less than 1 year,83,NA,NA
20220023003,4067.607063195464,owner occupied,South East,89600,5-9 years,NA,574.1346153846154,freehold
20220023006,4152.032740113426,private rented,South East,37799.8,10-19 years,230.76923076923077,NA,NA
20220023008,2742.931058255457,housing association,West Midlands,15080,20-29 years,73,NA,NA
20220023014,1443.720178314093,private rented,South East,33624.42,less than 1 year,207.69230769230768,NA,NA
20220023016,2497.0393910697385,owner occupied,East,100000,3-4 years,NA,346.15384615384613,freehold
20220023017,3094.7160996344255,private rented,South East,76712.5,one year,298.84615384615387,NA,NA
20220023019,875.7472045593689,housing association,North West,13000,5-9 years,80,NA,NA
20220023023,806.0852976478415,local authority,Yorkshire and the Humber,20753.587288,5-9 years,73.84615384615384,NA,NA
20220023025,1802.3767976345307,housing association,North East,35240,5-9 years,92.3076923076923,NA,NA
20220023027,1392.0554326652914,housing association,East Midlands,54607.8,10-19 years,117.6923076923077,NA,NA
20220023028,1642.8786895897035,owner occupied,South East,100000,10-19 years,NA,768,freehold
20220023034,1000.848027621036,local authority,Yorkshire and the Humber,15187,3-4 years,105.92307692307692,NA,NA
20220023035,3049.3758493081195,private rented,East,22100,two years,130.3846153846154,NA,NA
20220023036,2308.2789324803903,owner occupied,Yorkshire and the Humber,19483.75,two years,NA,NA,freehold
20220023039,1873.8279690134225,owner occupied,South East,67812.11,one year,NA,288.46153846153845,freehold
20220023041,1431.1219177283908,housing association,South East,32373,20-29 years,138.46153846153845,NA,NA
20220023044,575.70565169106,private rented,South East,68267.8,two years,300,NA,NA
20220023050,737.5148454632134,private rented,South West,48875,one year,0,NA,NA
20220023056,2088.1505158192326,housing association,North West,22200.85,5-9 years,110.76923076923076,NA,NA
20220023063,1567.0656894686504,owner occupied,Yorkshire and the Humber,40675,3-4 years,NA,196.15384615384616,freehold
20220023064,468.74997386123664,private rented,Yorkshire and the Humber,32972.5,two years,177.69230769230768,NA,NA
20220023067,3562.0207456655507,owner occupied,North West,70112.7328,20-29 years,NA,138.46153846153845,leasehold
20220023068,1101.22749308713,private rented,London,68140.2188,two years,403.84615384615387,NA,NA
20220023069,567.5489240343071,private rented,North West,7515.68,3-4 years,126.92307692307692,NA,NA
20220023074,801.2650705026633,owner occupied,West Midlands,54600,5-9 years,NA,191.53846153846155,freehold
20220023083,477.46115286758527,housing association,East,44359.8,20-29 years,124,NA,NA
20220023086,2600.755295571169,owner occupied,North West,84363,30+ years,NA,NA,leasehold
20220023087,730.5662158071389,owner occupied,East,40567.8,5-9 years,NA,150,freehold
20220023088,830.1467030421361,private rented,East Midlands,22030,10-19 years,174.23076923076923,NA,NA
20220023091,1966.3785801378929,housing association,East,28700,10-19 years,92.3076923076923,NA,NA
20220023092,10495.13438314802,private rented,North West,17758.75,less than 1 year,166.19650053568446,NA,NA
20220023093,8725.347221993741,private rented,South West,22510,two years,207.69230769230768,NA,NA
20220023099,300.86938273162474,owner occupied,South East,68861.6162,one year,NA,300,freehold
20220023105,1871.4769382681927,owner occupied,South West,67290.70000000001,10-19 years,NA,46.15384615384615,freehold
20220023110,1664.5103710396645,private rented,North East,41175,3-4 years,91.15384615384616,NA,NA
20220023115,845.7611195594064,local authority,East,19188,3-4 years,95,NA,NA
20220023116,2230.38935660545,private rented,Yorkshire and the Humber,22100,two years,103.84615384615384,NA,NA
20220023118,1205.2507005065695,owner occupied,North West,77175,two years,NA,138.46153846153845,freehold
20220023119,4057.791755152431,private rented,Yorkshire and the Humber,22100,3-4 years,109.6153846153846,NA,NA
20220023120,1725.2124814056992,private rented,Yorkshire and the Humber,16893,two years,196.15384615384613,NA,NA
20220023124,7569.535540172502,owner occupied,South West,9209,30+ years,NA,NA,freehold
20220023130,1587.7863438370905,owner occupied,East Midlands,30287.5,5-9 years,NA,NA,freehold
20220023136,1897.0426261221285,owner occupied,East,72875,5-9 years,NA,138.46153846153845,freehold
20220023139,965.4032348803636,local authority,North East,11775,20-29 years,88.61538461538461,NA,NA
20220023141,2315.310257523991,owner occupied,South East,100000,3-4 years,NA,288.46153846153845,freehold
20220023143,1656.7188521313306,owner occupied,North West,23161.25,10-19 years,NA,122.3076923076923,leasehold
20220023151,3769.978655982127,owner occupied,South West,88306.86,10-19 years,NA,202.15384615384616,freehold
20220023154,5177.270552974951,owner occupied,East Midlands,39303.5,5-9 years,NA,NA,freehold
20220023159,1198.3371497379965,private rented,South East,22069.32,two years,507.6923076923077,NA,NA
20220023162,2772.6888731364734,owner occupied,Yorkshire and the Humber,53480.99,less than 1 year,NA,235.15384615384616,freehold
20220023167,2823.452913941879,owner occupied,Yorkshire and the Humber,51282.5,3-4 years,NA,NA,freehold
20220023168,830.435967759481,private rented,East,41500,3-4 years,230.76923076923077,NA,NA
20220023172,3248.951451159124,owner occupied,South West,94147.5,3-4 years,NA,NA,freehold
20220023176,3610.14744467114,owner occupied,South West,47012.5,30+ years,NA,NA,freehold
20220023183,3881.154163960391,private rented,London,93437.5,two years,287.3076923076923,NA,NA
20220023184,8645.666801140173,owner occupied,South East,100000,10-19 years,NA,334.61538461538464,freehold
20220023187,16753.844735317565,private rented,West Midlands,24700,less than 1 year,207.69230769230768,NA,NA
20220023188,2768.738344996175,owner occupied,North East,30969.699999999997,less than 1 year,NA,NA,freehold
20220023193,1360.9077556267237,owner occupied,Yorkshire and the Humber,54620,20-29 years,NA,115.3846153846154,freehold
20220023194,1494.599724964382,owner occupied,London,80797.8052,5-9 years,NA,704.2502857470633,freehold
20220023195,3015.845780747047,housing association,North East,20536.76,20-29 years,101,NA,NA
20220023196,1891.0182339321889,owner occupied,East,64570.54,5-9 years,NA,461.47956224370074,freehold
20220023197,1047.1282563318225,private rented,Yorkshire and the Humber,58137.5,two years,137.30769230769232,NA,NA
20220023201,737.094813992179,housing association,East,20203.56,10-19 years,103.3846153846154,NA,NA
20220023202,4743.474222633896,owner occupied,South West,70819.36,20-29 years,NA,NA,leasehold
20220023208,8902.9140715463,housing association,London,52883.483467,30+ years,119,NA,NA
20220023210,948.6175961110486,private rented,Yorkshire and the Humber,27318.75,5-9 years,80,NA,NA
20220023216,1248.285073427979,local authority,London,14969.8,two years,124,NA,NA
20220023217,819.0156454967636,local authority,East,11913,20-29 years,105,NA,NA
20220023222,2032.5442828839616,owner occupied,North West,43663.75,one year,NA,119.51923076923076,leasehold
20220023223,508.29988828437513,private rented,East,35360,one year,207.69230769230768,NA,NA
20220023224,2512.2492020363475,local authority,Yorkshire and the Humber,46052,5-9 years,85,NA,NA
20220023225,13532.53866228741,private rented,South West,39855.5,two years,213.46153846153845,NA,NA
20220023226,849.1975130463856,owner occupied,West Midlands,18275,one year,43.84615384615385,96.92307692307692,freehold
20220023227,584.8208200998981,local authority,South West,26584.539544,30+ years,88.75739644970415,NA,NA
20220023229,6757.765911209081,local authority,London,8021.64,one year,100,NA,NA
20220023233,3577.6163452560245,owner occupied,West Midlands,64902.8,3-4 years,NA,300.07442870767954,freehold
20220023236,3330.7176620177515,owner occupied,London,52580,5-9 years,NA,346.15384615384613,freehold
20220023241,2109.1640785788773,housing association,North East,7288.079999999999,two years,79,NA,NA
20220023244,4047.70502879562,housing association,South East,49199.8,less than 1 year,161.53846153846155,NA,NA
20220023245,1346.0532312147236,private rented,East Midlands,28804.495000000003,one year,109.6153846153846,NA,NA
20220023246,760.7218615837519,private rented,East,9339,one year,109.6153846153846,NA,NA
20220023247,2176.1515329166373,owner occupied,South East,58772.3,10-19 years,NA,76.61538461538461,freehold
20220023252,1568.697819563807,owner occupied,South East,10133,3-4 years,NA,NA,leasehold
20220023253,3630.1913945725114,private rented,London,100000,3-4 years,784.6153846153846,NA,NA
20220023256,3184.945027657416,private rented,London,70575,two years,346.15384615384613,NA,NA
20220023258,3679.711360846868,owner occupied,London,10400,10-19 years,NA,NA,freehold
20220023268,2437.330895461678,owner occupied,East Midlands,39799,20-29 years,NA,86.53846153846153,freehold
20220023270,1483.4531782700503,private rented,London,40624.8,3-4 years,196.15384615384616,NA,NA
20220023271,1928.8610293614304,owner occupied,East,18910,10-19 years,NA,NA,freehold
20220023279,2129.5581549900353,owner occupied,South East,100000,20-29 years,NA,712.821148960315,freehold
20220023280,4609.526983673004,owner occupied,London,11755,two years,NA,NA,freehold
20220023281,1741.4940030144658,private rented,North West,36400,one year,137.30769230769232,NA,NA
20220023293,1008.2542827776288,local authority,South West,28233.08,3-4 years,87.6923076923077,NA,NA
20220023297,2524.3690628338304,owner occupied,East,52781.25,10-19 years,NA,231,freehold
20220023298,1808.380953086544,owner occupied,South East,55504.6532,10-19 years,NA,NA,freehold
20220023300,4508.152538012081,housing association,London,18200,30+ years,115.3846153846154,NA,NA
20220023301,2963.321985629586,owner occupied,Yorkshire and the Humber,69602.8,5-9 years,NA,187.84615384615384,freehold
20220023308,3054.5096296781644,owner occupied,London,100000,20-29 years,NA,NA,freehold
20220023311,662.3557037951317,owner occupied,South East,19728.89538,5-9 years,NA,NA,freehold
20220023313,1359.456788537714,housing association,North West,5400.4800000000005,10-19 years,80.76923076923077,NA,NA
20220023322,6654.24633961952,private rented,South East,67388.4,5-9 years,167.30769230769232,NA,NA
20220023330,3496.4391640702083,owner occupied,South West,60500.2381,5-9 years,NA,184.6153846153846,freehold
20220023332,698.5909797485689,owner occupied,South West,34454.8,two years,NA,121.6153846153846,freehold
20220023334,779.6395241862931,housing association,London,7776.6,5-9 years,131.07692307692307,NA,NA
20220023335,6061.979425359396,owner occupied,South East,100000,5-9 years,NA,NA,freehold
20220023340,537.1207715572518,private rented,East,58627.5,two years,161.53846153846155,NA,NA
20220023344,1202.1051053978802,housing association,Yorkshire and the Humber,61303.8,10-19 years,100,NA,NA
20220023347,2397.7503769359996,owner occupied,South East,32247.5,less than 1 year,NA,NA,freehold
20220023348,3131.111983099578,owner occupied,South West,96392.237913,10-19 years,NA,205.4063333428935,freehold
20220023350,1957.1973011724183,owner occupied,North West,27300,10-19 years,NA,241.74765507635345,leasehold
20220023352,1809.664107877947,owner occupied,North West,71137.5,5-9 years,NA,346.15384615384613,freehold
20220023354,5003.750410057276,owner occupied,London,47100,10-19 years,NA,NA,freehold
20220023355,1667.292388622505,owner occupied,South East,89470,3-4 years,NA,184.6153846153846,freehold
20220023356,767.0004883976667,owner occupied,Yorkshire and the Humber,98812.5,5-9 years,NA,923.0769230769232,freehold
20220023357,3248.926466836394,owner occupied,East Midlands,16022,20-29 years,NA,NA,freehold
20220023370,3604.379672452365,owner occupied,North East,30112.5,20-29 years,NA,NA,freehold
20220023372,1594.7864527614945,owner occupied,North West,20280.5,one year,NA,NA,freehold
20220023373,2035.9209759668615,owner occupied,South East,11129.8,3-4 years,NA,107.3076923076923,freehold
20220023376,1460.463669464481,local authority,West Midlands,18237.5,20-29 years,96.1153846153846,NA,NA
20220023377,2231.0822008148075,owner occupied,East Midlands,69088.24,5-9 years,NA,253.84615384615384,freehold
20220023382,1569.8087772005088,local authority,South West,19444.8168,10-19 years,83.5,NA,NA
20220023384,716.7981592104151,local authority,North West,51300,10-19 years,85.38461538461539,NA,NA
20220023385,4568.888934585015,local authority,London,17262.84,less than 1 year,204,NA,NA
20220023396,5298.34805607601,owner occupied,North East,24670,30+ years,NA,NA,freehold
20220023397,1628.5807177274112,private rented,Yorkshire and the Humber,76200,10-19 years,150,NA,NA
20220023398,1439.3248871152955,owner occupied,East Midlands,15108.5,5-9 years,NA,NA,freehold
20220023407,536.3150740286012,owner occupied,South West,94875,less than 1 year,NA,181.15384615384616,freehold
20220023408,629.7538760057231,owner occupied,North East,56658.75,less than 1 year,NA,96.92307692307692,freehold
20220023409,2427.648321574508,owner occupied,West Midlands,10651.5,3-4 years,NA,NA,freehold
20220023410,2190.0887742838854,owner occupied,North East,57610.906,3-4 years,NA,236.53846153846155,freehold
20220023416,2330.511227035432,owner occupied,East,60220,10-19 years,NA,NA,freehold
20220023419,1571.1935774239068,owner occupied,South East,41395,30+ years,NA,NA,freehold
20220023420,4470.299342525048,local authority,London,16508.44,one year,355,NA,NA
20220023424,1344.31207945757,owner occupied,East,100000,10-19 years,NA,161.53846153846155,freehold
20220023425,2537.9968137952933,owner occupied,South East,15357.5,20-29 years,NA,NA,freehold
20220023427,1596.1120389567125,housing association,London,20280,10-19 years,150,NA,NA
20220023429,855.0871164280877,housing association,Yorkshire and the Humber,47970,3-4 years,91,NA,NA
20220023431,4725.511427228118,owner occupied,Yorkshire and the Humber,60175,20-29 years,NA,108.46153846153848,freehold
20220023433,2127.6412644037555,local authority,London,27928,30+ years,147,NA,NA
20220023438,1279.265445451386,owner occupied,South East,100000,two years,NA,283.84615384615387,freehold
20220023441,852.1315033366318,private rented,Yorkshire and the Humber,39260,10-19 years,98.07692307692308,NA,NA
20220023443,1036.3533016864471,housing association,North West,12799.8,10-19 years,81.23076923076923,NA,NA
20220023445,1955.810894751404,owner occupied,South East,38392.5,5-9 years,NA,NA,freehold
20220023448,3567.8144408260705,owner occupied,West Midlands,57119.8,20-29 years,NA,128.07692307692307,freehold
20220023458,1754.494860762902,owner occupied,West Midlands,57518.75,10-19 years,NA,159.23076923076923,freehold
20220023459,2226.569147992998,private rented,East Midlands,14942.050172,5-9 years,115.3846153846154,NA,NA
20220023460,2560.2432015144186,local authority,London,34617.5,10-19 years,163.84615384615384,NA,NA
20220023461,2258.89964871325,owner occupied,South East,85149.95,one year,NA,218.30769230769232,freehold
20220023466,1644.8796818309695,owner occupied,Yorkshire and the Humber,36450,10-19 years,NA,78.37406352749916,leasehold
20220023467,1919.2934593827856,private rented,South West,9501,3-4 years,0,NA,NA
20220023471,2583.217512050253,owner occupied,Yorkshire and the Humber,24833,20-29 years,NA,NA,freehold
20220023479,2866.1844604410317,owner occupied,North West,11830,10-19 years,NA,NA,leasehold
20220023480,4371.078697346101,owner occupied,East,46404.9808,30+ years,NA,NA,freehold
20220023482,795.1410212739514,local authority,North West,3898.08,5-9 years,67,NA,NA
20220023485,693.1698521547816,private rented,East Midlands,62400,one year,276.9230769230769,NA,NA
20220023487,403.7548482253012,owner occupied,South West,50967.8,one year,NA,155.53846153846155,freehold
20220023488,888.4888912697569,owner occupied,East,83000,two years,NA,288.46153846153845,leasehold
20220023490,14287.694853207657,owner occupied,South East,24633,10-19 years,NA,NA,leasehold
